2025-06-09 17:22:28,141 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:22:40,754 - INFO - [4H] DOGE-USDT-SWAP 2025-05-30 04:00 整 趋势=uptrend, OB={'top': 0.20721, 'bottom': 0.20415}
2025-06-09 20:22:42,697 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 0.20721, 'bottom': 0.20415}
2025-06-09 20:22:42,697 - INFO - [4H] DOGE-USDT-SWAP 2025-05-30 08:00 整 趋势=uptrend, OB={'top': 0.20721, 'bottom': 0.20415}
2025-06-09 20:22:46,011 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:46,011 - INFO - [4H] DOGE-USDT-SWAP 2025-05-30 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:47,980 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:47,981 - INFO - [4H] DOGE-USDT-SWAP 2025-05-30 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:50,902 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:50,903 - INFO - [4H] DOGE-USDT-SWAP 2025-05-30 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:52,153 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:52,154 - INFO - [4H] DOGE-USDT-SWAP 2025-05-31 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:53,436 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:53,437 - INFO - [4H] DOGE-USDT-SWAP 2025-05-31 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:54,822 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:54,823 - INFO - [4H] DOGE-USDT-SWAP 2025-05-31 08:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:58,044 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:58,045 - INFO - [4H] DOGE-USDT-SWAP 2025-05-31 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:59,327 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:22:59,328 - INFO - [4H] DOGE-USDT-SWAP 2025-05-31 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:00,968 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:00,969 - INFO - [4H] DOGE-USDT-SWAP 2025-05-31 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:02,522 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:02,522 - INFO - [4H] DOGE-USDT-SWAP 2025-06-01 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:03,753 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:03,754 - INFO - [4H] DOGE-USDT-SWAP 2025-06-01 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:04,818 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:04,819 - INFO - [4H] DOGE-USDT-SWAP 2025-06-01 08:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:06,370 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:06,371 - INFO - [4H] DOGE-USDT-SWAP 2025-06-01 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:07,708 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:07,709 - INFO - [4H] DOGE-USDT-SWAP 2025-06-01 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:09,648 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:09,649 - INFO - [4H] DOGE-USDT-SWAP 2025-06-01 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:13,961 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:13,962 - INFO - [4H] DOGE-USDT-SWAP 2025-06-02 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:15,634 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:15,634 - INFO - [4H] DOGE-USDT-SWAP 2025-06-02 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:20,790 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:20,791 - INFO - [4H] DOGE-USDT-SWAP 2025-06-02 08:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:22,050 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:22,051 - INFO - [4H] DOGE-USDT-SWAP 2025-06-02 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:23,161 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:23,162 - INFO - [4H] DOGE-USDT-SWAP 2025-06-02 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:26,671 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:26,672 - INFO - [4H] DOGE-USDT-SWAP 2025-06-02 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:28,844 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:28,845 - INFO - [4H] DOGE-USDT-SWAP 2025-06-03 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:31,429 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:31,429 - INFO - [4H] DOGE-USDT-SWAP 2025-06-03 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:32,553 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:32,554 - INFO - [4H] DOGE-USDT-SWAP 2025-06-03 08:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:34,194 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:34,194 - INFO - [4H] DOGE-USDT-SWAP 2025-06-03 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:38,055 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:38,055 - INFO - [4H] DOGE-USDT-SWAP 2025-06-03 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:41,081 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:41,082 - INFO - [4H] DOGE-USDT-SWAP 2025-06-03 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:42,384 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:42,384 - INFO - [4H] DOGE-USDT-SWAP 2025-06-04 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:44,977 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:44,978 - INFO - [4H] DOGE-USDT-SWAP 2025-06-04 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:46,338 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:46,339 - INFO - [4H] DOGE-USDT-SWAP 2025-06-04 08:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:47,611 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:47,612 - INFO - [4H] DOGE-USDT-SWAP 2025-06-04 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:49,257 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:49,258 - INFO - [4H] DOGE-USDT-SWAP 2025-06-04 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:50,434 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:50,434 - INFO - [4H] DOGE-USDT-SWAP 2025-06-04 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:51,757 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:51,758 - INFO - [4H] DOGE-USDT-SWAP 2025-06-05 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:52,947 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:52,948 - INFO - [4H] DOGE-USDT-SWAP 2025-06-05 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:54,325 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:54,326 - INFO - [4H] DOGE-USDT-SWAP 2025-06-05 08:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:56,514 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:23:56,514 - INFO - [4H] DOGE-USDT-SWAP 2025-06-05 12:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:12,980 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:12,980 - INFO - [4H] DOGE-USDT-SWAP 2025-06-05 16:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:15,619 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:15,623 - INFO - [4H] DOGE-USDT-SWAP 2025-06-05 20:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:17,507 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:17,507 - INFO - [4H] DOGE-USDT-SWAP 2025-06-06 00:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:24,545 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:24,546 - INFO - [4H] DOGE-USDT-SWAP 2025-06-06 04:00 整 趋势=downtrend, OB={'top': 0.22645, 'bottom': 0.22086}
2025-06-09 20:24:27,060 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:27,060 - INFO - [4H] DOGE-USDT-SWAP 2025-06-06 08:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:28,858 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:28,858 - INFO - [4H] DOGE-USDT-SWAP 2025-06-06 12:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:31,857 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:31,858 - INFO - [4H] DOGE-USDT-SWAP 2025-06-06 16:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:33,742 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:33,743 - INFO - [4H] DOGE-USDT-SWAP 2025-06-06 20:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:35,195 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:35,196 - INFO - [4H] DOGE-USDT-SWAP 2025-06-07 00:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:36,509 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:36,510 - INFO - [4H] DOGE-USDT-SWAP 2025-06-07 04:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:37,965 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:37,966 - INFO - [4H] DOGE-USDT-SWAP 2025-06-07 08:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:40,012 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:40,013 - INFO - [4H] DOGE-USDT-SWAP 2025-06-07 12:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:41,236 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:41,236 - INFO - [4H] DOGE-USDT-SWAP 2025-06-07 16:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:43,236 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:43,237 - INFO - [4H] DOGE-USDT-SWAP 2025-06-07 20:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:44,656 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:44,657 - INFO - [4H] DOGE-USDT-SWAP 2025-06-08 00:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:46,206 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:46,207 - INFO - [4H] DOGE-USDT-SWAP 2025-06-08 04:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:47,640 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:47,641 - INFO - [4H] DOGE-USDT-SWAP 2025-06-08 08:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:48,944 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:48,944 - INFO - [4H] DOGE-USDT-SWAP 2025-06-08 12:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:50,333 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:50,334 - INFO - [4H] DOGE-USDT-SWAP 2025-06-08 16:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:51,549 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:51,550 - INFO - [4H] DOGE-USDT-SWAP 2025-06-08 20:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:52,912 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:52,913 - INFO - [4H] DOGE-USDT-SWAP 2025-06-09 00:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:54,167 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:54,167 - INFO - [4H] DOGE-USDT-SWAP 2025-06-09 04:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:55,790 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:55,790 - INFO - [4H] DOGE-USDT-SWAP 2025-06-09 08:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:56,857 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:24:56,858 - INFO - [4H] DOGE-USDT-SWAP 2025-06-09 12:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:25:00,602 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:25:00,603 - INFO - [4H] DOGE-USDT-SWAP 2025-06-09 16:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:25:01,790 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:25:01,791 - INFO - [4H] DOGE-USDT-SWAP 2025-06-09 20:00 整 趋势=downtrend, OB={'top': 0.1956, 'bottom': 0.19498}
2025-06-09 20:25:06,788 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:06,788 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 16:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:08,811 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:08,812 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 20:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:10,404 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:10,405 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 00:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:11,642 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:11,642 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 04:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:13,193 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:13,194 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 08:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:14,801 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:14,801 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:16,160 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:16,161 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 16:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:17,884 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:17,885 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 20:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:19,147 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:19,148 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 00:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:20,854 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:20,854 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 04:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:22,202 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:22,203 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 08:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:23,898 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:23,898 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:25,082 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:25,083 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 16:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:25:31,774 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:31,775 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 20:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:33,038 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:33,039 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 00:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:34,332 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:34,333 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 04:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:35,488 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:35,488 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 08:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:40,914 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:40,916 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 12:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:42,088 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:42,089 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 16:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 20:25:44,714 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:44,715 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 20:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:46,126 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:46,126 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 00:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:47,214 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:47,214 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 04:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:48,271 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:48,272 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 08:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:49,550 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:49,550 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 12:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:51,131 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:51,132 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 16:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:52,415 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:52,416 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 20:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:54,134 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:54,134 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 00:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:55,344 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:55,344 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 04:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:56,604 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:56,604 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 08:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 20:25:57,820 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 2.3948, 'bottom': 2.3491}
